,Unnamed: 0,Num,Name,Mv(mean),Class,Number of Points,Num Matches,a,e,i,H,Mean COM Flux,STD COM Flux,Mean COM Flux Error,Mean COM Flux Error STD,SNR,Best Period [Seconds],Best Period [Hours],Best Period [Days],False Alarm Probability,Model Parameters,Max Periodogram Power,Mag Vary
300,5523, 1816 ,Liberia,15.783, MB>Inner ,3021,28,2.338223576264198,0.218453835306125,26.15699695519405,12.14,90.87301796607856,16.976785942212118,10.383225353876472,5.840814454506311,8.751906548204893,5555.875471389873,1.5432987420527426,0.0643041142521976,4.1222142698380247e-218,[-0.02791983 12.36216394 -3.56551434],0.2873965735479579,0.30961903338087565
301,5524, 3550 ,Link,16.37, MB>Outer ,3043,494,2.925472969659614,0.1581129600500627,14.68058938991457,12.01,60.593463091177625,5.8640328207714925,8.507824959954927,3.6968292892554655,7.122086241358054,17707.61834559621,4.918782873776725,0.2049492864073635,4.759395335198562e-142,[-0.03972903 -3.37881824 -1.48889535],0.1982944824045542,0.13257181983155938
302,5525, 20846 ,Liyulin,17.1, MB>Inner ,746,26,2.262227323764956,0.1074954985706521,6.322098998248919,14.94,29.239736706160823,4.384166303631206,4.285078463324896,1.7158421954245584,6.823617573497828,66237.24860010164,18.399235722250456,0.7666348217604356,4.567269887168901e-28,[-0.03056541 -2.18528604  1.33612357],0.174203600388336,0.1909088970109637
303,5526, 1937 ,Locarno,14.317, MB>Inner ,2738,681,2.377598318596282,0.1561733668702676,12.45537666567302,12.02,288.64642196666966,163.35418149248684,28.01646057630119,24.846104160776903,10.302744030801394,890542.7738392618,247.37299273312829,10.307208030547011,0.0,[ -37.28743355 -174.05076017   30.59843986],0.4987288652362684,1.896385138907002
304,5532, 6450 ,Masahikohayashi,15.888, MB>Middle ,2786,59,2.537854547683412,0.2453245583391556,8.503942931367146,13.64,76.29255446923304,17.8809140812797,9.2172904614638,5.183131816148537,8.27711297459937,143709.7017873122,39.91936160758672,1.6633067336494467,0.0,[  0.69320212  -0.47031305 -18.74018073],0.5619860490461106,0.5395926247220768
305,5533, 10829 ,Matsuobasho,15.683, MB>Inner ,2731,298,2.262281120344786,0.1970457868900024,7.839151692485933,14.2,102.57388474820463,20.8001274007586,10.940903470130024,6.71995589236703,9.375266405397287,9047.764873443606,2.513268020401002,0.1047195008500417,0.0,[ -0.21311826 -24.42487805   1.40611569],0.6887868825227815,0.5292405593577606
306,5538, 4833 ,Meges,16.0, Trojan ,3260,426,5.232562374153101,0.0931557658343327,34.72937194943279,9.1,100.68623828785034,5.659320960629407,14.33470186723531,7.273182145801396,7.023950635345121,25713.20797467601,7.142557770743336,0.2976065737809723,1.3476646034690844e-120,[-0.00643242  1.99110823  2.53014217],0.1613071181347032,0.06946520772386806
307,5540, 4568 ,Menkaure,16.18, MB>Outer ,2422,251,3.03283261125295,0.0627857786762183,10.66725293487211,11.98,64.68904821596472,11.630297074013448,8.231877545708155,4.207268930643076,7.858358904973213,8100.807836582368,2.250224399050658,0.093759349960444,0.0,[ -0.02259724 -11.05718134  -4.13468671],0.5141224760727527,0.4008984433349075
308,5545, 11528 ,Mie,15.24, MB>Middle ,2692,139,2.610303185501653,0.1611570941324245,13.91067015542191,12.76,153.49663703797222,20.27178437321232,15.779202087507738,9.77402388207408,9.7277819364196,12969.999161675594,3.602777544909887,0.1501157310379119,0.0,[ -0.19167883 -15.16306232 -16.2765518 ],0.5998845115701842,0.31732785400199226
309,5547, 2663 ,Miltiades,16.721, MB>Inner ,2755,10,2.233581623616568,0.1388479073149589,6.217695931026075,13.98,32.07671248222844,8.735266580159003,3.753260549067006,2.1074336708228008,8.546359109069083,7123.495294578971,1.9787486929386031,0.0824478622057751,4.6488765927e-314,[ 5.63303627e-03 -7.88065086e+00  1.02882861e+00],0.4127892187762841,0.5493491175024044
310,5549, 7068 ,Minowa,16.029, MB>Inner ,2867,338,2.219695667393851,0.0874751664072875,6.284151670489272,13.66,73.01624182505799,15.105772627298968,8.295801288897032,4.73286215335351,8.80159001913194,263250.1958643138,73.12505440675383,3.0468772669480764,0.0,[-0.26817241  5.63997096 14.99667637],0.5848294625493974,0.4862139376952851
311,5551, 5542 ,Moffatt,15.26, MB>Middle ,1423,700,2.588263555190931,0.1582866589310004,15.88869313819467,12.65,153.70482880819443,6.348928620138924,20.11722735180472,9.973224904614504,7.640457908052899,9342.403649737387,2.595112124927053,0.1081296718719605,5.488700741801077e-141,[-0.01541135  3.53049113  4.21800043],0.3741129801455006,0.07774998593454795
312,5553, 5521 ,Morpurgo,15.101, MB>Middle ,3058,27,2.575876906013833,0.1931297984627793,11.16174882941843,12.73,190.1156609018419,50.19604629981661,19.71087117391004,13.532690103670124,9.645218581382911,11146.246020107425,3.09617945002984,0.1290074770845766,0.0,[-0.15486753 59.27199166 -1.07875243],0.6979434385781115,0.7010404479007472
313,5554, 69754 ,Mosesmendel,17.775, MB>Middle ,2525,0,2.654190625357892,0.2011188883491047,12.22758692611474,15.03,13.853499083186133,5.94961349566893,1.2976632048949917,1.0137140352889946,10.675727747329612,232236.9733300149,64.51027036944859,2.687927932060358,1.7458830904768078e-75,[-0.08256391  0.29700764  3.09790295],0.134619670384702,0.49935254804001433
314,5555, 6462 ,Myougi,16.926, MB>Outer ,3101,34,3.203558939776257,0.0584383763142482,16.41291211181764,12.61,30.44545325851724,5.793780039613287,3.907362107980705,2.002078180720475,7.791817706460591,7967.485891030979,2.213190525286383,0.0922162718869326,1.3630629407354257e-71,[-0.01570876 -1.91115199  1.864376  ],0.1058824585755724,0.1910159186117903
315,5556, 33799 ,Myra,17.441, MB>Middle ,2990,0,2.632153183927328,0.2312411977444787,7.167451324616237,14.27,17.33274331667933,6.051090849208122,2.162077201204326,1.2839646868424834,8.016708796071018,13882.525821542022,3.8562571726505617,0.1606773821937734,6.548228473664293e-137,[0.00902241 3.77831867 0.11918253],0.1950791813530115,0.4810603784902411
316,5558, 9228 ,Nakahiroshi,16.616, MB>Outer ,1566,91,3.08088065546838,0.0226713398592307,5.798811733773057,12.37,36.94216975053147,9.997278172718609,5.181577688855958,2.4691498014283093,7.129521541283296,405256.9248819855,112.57136802277374,4.6904736676155725,3.2988378551694847e-82,[-0.15674101  3.64199206 -5.52617437],0.2229225494150807,0.39498575781513307
317,5559, 13860 ,Neely,15.779, MB>Outer ,2739,186,3.113564476479409,0.1992177899902475,17.10160513627105,12.36,88.07636338384715,14.961617055207876,8.295625929464727,5.563037128585995,10.617205275736229,24977.88975466928,6.938302709630356,0.2890959462345981,0.0,[-0.15883665 13.77122838 -5.50960282],0.4978712288170088,0.3698828570189153
318,5562, 2880 ,Nihondaira,14.655, MB>Inner ,2747,70,2.203193473051646,0.1681406489007242,5.73780468491397,13.03,255.99468193087063,45.93822449346358,21.19861232726077,14.722942337439422,12.076011296346474,37363.624257034295,10.37878451584286,0.4324493548267858,0.0,[-0.26383189 52.39052381 -7.11779202],0.6657722201436403,0.4555127696340177
319,5564, 1368 ,Numidia,14.181, MB>Middle ,2999,1147,2.52400027466147,0.0625214041593883,14.81870428401848,10.96,454.33941734724175,62.807077312829946,43.350090320751846,22.5181914261128,10.480702900167842,6553.303224619252,1.820362006838681,0.0758484169516117,0.0,[ -0.25388944  31.45348283 -73.45524868],0.8074999154521297,0.38613608751694195
320,5565, 9062 ,Ohnishi,16.846, MB>Inner ,2621,9,2.332543486248024,0.0339268906331776,4.12135501511454,14.42,30.187668421313468,4.988362837569226,3.9745726920719138,1.7803412692489138,7.595198467882813,477125.7136568207,132.53492046022797,5.522288352509499,1.382115277280116e-63,[-0.07329501 -1.73225775 -1.54212557],0.1115789078567373,0.16756607246569666
321,5566, 11288 ,Okunohosomichi,16.604, MB>Outer ,3112,153,2.997082058816795,0.1107077116864398,10.78660037930594,12.85,51.14959596660268,8.662503148377535,5.804910274808277,3.22318770931305,8.811436102393854,6638.548716746925,1.844041310207479,0.0768350545919783,2.537452411695973e-251,[ 0.00870078  3.81389465 -5.73187694],0.3148930341160827,0.2940155800061444
322,5568, 35295 ,Omo,17.86, MB>Middle ,1536,0,2.559797818961415,0.1113994184028034,14.80249045809897,14.07,11.906565464817255,5.208399061183607,1.7719852086089225,1.065831874288743,6.719336824580142,198485.98255030325,55.13499515286201,2.297291464702584,7.455086454333056e-91,[ 0.20352248 -3.56664521 -0.96377781],0.2465363738281193,0.6842592044351835
323,5572, 1921 ,Pala,16.962, MB>Cybele ,828,2,3.3063316136472,0.3845939787902508,19.08738953687092,14.85,24.825875373243,4.770490665540271,2.9949843956100017,1.6427563556816012,8.289150157053358,17040.035603758002,4.733343223266112,0.1972226343027546,3.3656413407876e-74,[-0.0539749   3.91611161  0.85680607],0.3504258126929357,0.35451731135233194
324,5573, 415 ,Palatia,12.604, MB>Middle ,3192,132,2.792133807850672,0.2997727731643978,8.218680673073273,9.46,2170.122734002876,176.7667391756647,71.933484420617,30.971809858861324,30.168463984220573,74554.05839790699,20.709460666085278,0.8628941944202199,7.742848472726105e-154,[  -0.16382794 -112.19208139    8.78355516],0.2036690837239268,0.11271485497433344
325,5574, 5392 ,Parker,17.554, Mars-Crosser ,2794,0,2.348336536500816,0.343592962872751,22.05445435242539,12.96,14.9110040313386,5.553966351363765,2.138716917076824,1.2553544879916392,6.971939068831421,1056998.7291557828,293.61075809882857,12.23378158745119,2.339125712043088e-96,[-0.33188038 -1.18858019 -2.89459932],0.1522914127450277,0.4734247796042823
326,5576, 3612 ,Peale,15.774, MB>Inner ,3148,258,2.439904458893089,0.1851057936326036,3.37327057335847,13.97,97.12881738077031,16.359484674841493,11.573420490875751,5.501856338323275,8.392403737282741,563218.8859767539,156.4496905490983,6.51873710621243,3.820047828967597e-70,[0.43293601 4.95970415 5.61330067],0.1024715596675222,0.16704789073317058
327,5578, 50413 ,Petrginz,17.488, MB>Middle ,2985,0,2.719227699365581,0.1705017080256374,9.96550509556627,14.86,16.529096074629127,5.621707027456266,1.98822838753157,1.2084208037070296,8.313479567179085,8666.960759938334,2.407489099982871,0.1003120458326196,7.495378034490996e-210,[-0.01464705 -2.1830844   3.60779235],0.2811792665629967,0.5670177805676047
328,5579, 36035 ,Petrvok,17.262, MB>Middle ,662,0,2.571052124284876,0.1114827941166048,14.14844263957929,13.58,21.20091823280107,8.73904765450778,1.9478815611812417,1.633234030136488,10.884090005936669,14260.084945789202,3.961134707163667,0.1650472794651528,6.590358159633538e-44,[ 0.01827931 -4.02370348  5.15349583],0.2790971948219469,0.6915626633826738
329,5581, 4448 ,Phildavis,15.9, MB>Middle ,1660,372,2.547104410199373,0.0841863514945148,16.80286049286923,12.05,90.4537504775992,14.247324103791083,12.324848095908573,6.301508614246144,7.339137145846589,26828.6483635959,7.452402323221084,0.3105167634675451,0.0,[-1.42672367e-02  1.72790648e+01 -6.17524443e+00],0.8244333445328436,0.4467714137368203
330,5582, 92209 ,Pingtang,17.868, MB>Outer ,2602,0,3.057646255887157,0.1137665419390052,10.92284111563421,13.62,12.298412536725888,5.153827850398187,1.2903989618183411,0.9171539145581074,9.530705541947906,7455.965140350426,2.071101427875118,0.0862958928281299,5.3307781768402745e-64,[-0.00506942 -0.20597641  2.44916938],0.1130143823312291,0.44007062206686187
331,5585, 24994 ,Prettyman,17.333, MB>Inner ,1510,0,2.363496757273072,0.1138026002549204,6.473064270682649,15.26,13.662961336640262,5.249995326439072,1.8399232189102472,1.001948612600947,7.425832337032293,16038.594685511876,4.455165190419965,0.1856318829341652,1.4227040634535226e-59,[0.00916412 0.63234743 3.03355041],0.1748420970748483,0.5008556625628136
332,5586, 1192 ,Prisma,16.494, MB>Inner ,3233,168,2.36502190076022,0.2587900854826848,23.90824181904794,12.79,42.81558683947437,13.857918805896167,5.418054765208472,3.048371281420835,7.90239093085781,11809.642124225493,3.2804561456181927,0.1366856727340913,0.0,[ -0.05184321 -15.59239969   3.15915071],0.658818420997855,0.8485484360527834
333,5587, 3701 ,Purkyne,16.266, MB>Middle ,488,0,2.798527205825574,0.090374643006417,4.923067729659525,12.65,30.120536703668524,18.055045244151888,4.229457328548819,2.8834098088883127,7.121607895262361,858638.1521942882,238.51059783174676,9.93794157632278,2.9261614602949996e-166,[-16.74182919  27.5219557   20.61272517],0.8000313961691414,
334,5590, 6070 ,Rheinland,15.6, MB>Inner ,3143,69,2.388032076736946,0.2100138953752836,3.128609650415616,14.13,76.28894066017192,31.87057785412747,8.99705943046924,6.5926522071420175,8.479319409830005,1036872.570703706,288.02015852880726,12.000839938700302,1.0570413075187447e-193,[-0.9121416   7.96685949 21.24997662],0.2516055010029369,0.6746854140392038
335,5593, 1657 ,Roemera,17.308, MB>Inner ,2907,3,2.347635771560197,0.2371553488143861,23.38308833179603,13.09,22.17371511854004,6.184026629543776,3.019371151533514,1.5934086639754468,7.343818962858603,546280.8925168649,151.7446923657958,6.3226955152414925,7.67108670445169e-278,[-0.3171107   5.17204254  0.72250905],0.3604551174463609,0.5290616961895238
336,5594, 5208 ,Royer,16.479, MB>Middle ,3041,121,2.604121204091715,0.0474207281122781,15.91824152797601,12.84,43.18294012180924,7.6874772631391295,5.67069373394502,2.790551780310804,7.615107101149595,6993.431697507205,1.942619915974224,0.0809424964989259,3.6447501105548756e-226,[-0.02656601 -0.70954724 -5.87147117],0.2944978164576129,0.2994642947493225
337,5595, 10142 ,Sakka,14.755, MB>Middle ,2677,619,2.747980779553842,0.2511933956401565,11.74534196687967,12.27,271.09489153366746,29.48059987377168,26.38673154181667,17.138241520754462,10.27390948757889,6023.312887517362,1.6731424687548226,0.0697142695314509,0.0,[-0.22552793 22.32274192 22.56270065],0.577121979891391,0.2556169301619832
338,5597, 9403 ,Sanduleak,16.585, MB>Middle ,3053,43,2.686108267627236,0.0958541056098245,4.288982665238692,13.47,46.54197233596448,7.375131450382876,5.6651966804012455,2.796466381633504,8.21542039254815,15563.63478895098,4.323231885819717,0.1801346619091548,1.578726857833903e-90,[-0.0088513   2.94471595  2.39573658],0.1326776790307549,0.1775429278532336
339,5601, 7450 ,Shilling,18.108, MB>Middle ,3123,0,2.619095952465956,0.166207196429396,27.39846665337167,13.34,10.348296228708602,5.516433822068011,1.3405391891414915,1.0797001888897555,7.719502952640915,298225.14261039736,82.84031739177705,3.4516798913240434,3.522972994585292e-285,[-0.07182546  0.24407824  4.72538323],0.3474427102578309,1.0811038905072636
340,5602, 10561 ,Shimizumasahiro,16.145, MB>Middle ,1620,25,2.754491402180197,0.1646253332444969,9.91153891946908,13.53,56.57761951020122,15.445021449034655,7.041104992099717,4.3781117601353765,8.035332461834134,211091.8781430076,58.6366328175021,2.443193034062588,0.0,[-0.69513497 16.43586067  6.04323241],0.6457553937205347,0.7041497362547975
341,5604, 1317 ,Silvretta,13.585, MB>Outer ,3094,448,3.203188025434188,0.2349721428903075,20.4109030839021,10.14,786.1990422074508,90.98211443980829,52.91998946271548,20.13996316855414,14.856371858527362,1051337.8471518713,292.0382908755198,12.168262119813326,5.6121706706701246e-95,[ -3.46629923 -38.71188069 -28.12188635],0.1367813719435036,0.13290693441674806
342,5606, 15512 ,Snyder,16.536, MB>Outer ,2994,28,3.039975849670346,0.0214342403563448,13.79927068125482,12.41,45.7109045632755,6.486545630896736,5.883670240422507,2.829424119864905,7.769113953604747,4929.531036838606,1.3693141768996129,0.0570547573708172,7.555096150735805e-116,[-0.00955994  3.67083289  0.84961603],0.1682507898890543,0.17943523009384083
343,5610, 1927 ,Suvanto,16.15, MB>Middle ,2137,252,2.650037901351234,0.148507893748339,13.35658786821036,12.13,56.93031523322077,16.971163080298954,6.73198151640096,3.977221771918607,8.456695119337875,14680.10896234463,4.077808045095731,0.1699086685456554,1.918531182086257e-226,[-0.07139386 -7.27737446 13.16764227],0.3916096625566455,0.5885715810715085
344,5611, 9014 ,Svyatorichter,16.517, MB>Inner ,1462,145,2.321089476500191,0.1647831524551659,9.421855985290293,14.15,43.29055874500757,5.372292449712518,5.841686138198427,2.619455012206471,7.410627295077233,6774.634441790253,1.8818429004972923,0.0784101208540538,1.905797602517504e-106,[ 3.14301020e-03 -1.35654751e+00 -3.89220532e+00],0.2930109852801679,0.2073654658234705
345,5612, 5035 ,Swift,16.407, MB>Middle ,3175,462,2.609313508165665,0.1569454486783047,13.49110784419033,12.62,52.45932720798183,7.2749035083771165,6.8138297758032405,3.5543569564232502,7.698948892775609,17048.404481160313,4.735667911433421,0.1973194963097258,3.4106986227416004e-280,[-0.00796947 -5.78819141 -1.52996904],0.338092322483741,0.2489440735443221
346,5613, 6392 ,Takashimizuno,15.861, MB>Outer ,2394,0,3.215241556455172,0.1337718951469496,17.5961064859924,11.74,59.12924295061109,43.24591687397668,5.036253322617897,5.556073023308039,11.740720564047225,966656.0420186198,268.5155672273944,11.188148634474766,0.0,[-10.35378816  45.35802115  -5.16948825],0.5164006704933802,3.7010067170379903
347,5614, 5709 ,Tamyeunleung,15.391, MB>Outer ,1691,0,3.087270846751103,0.2433659373925057,4.205754356620425,12.62,143.61988624822683,19.92088453319814,15.331345406294464,8.64807559707968,9.367728822368193,6411.29306625506,1.7809147406264054,0.0742047808594335,2.0125559083702896e-107,[ -0.13058825 -12.24476565  -7.55706434],0.2610889734625515,0.21848779254292883
348,5615, 30095 ,Tarabode,18.034, MB>Inner ,2230,0,2.173988272293861,0.0630352601881878,4.500946891271073,15.16,10.333022349628951,7.502016711004997,1.3189640613508151,1.1357980650252566,7.834195526939833,863532.0385488978,239.8700107080272,9.994583779501133,4.514713712175825e-106,[-0.84165997 -4.85339965 -1.09625083],0.2029997647472034,1.2641321505481513
349,5619, 16528 ,Terakado,15.24, MB>Middle ,1845,26,2.532915360718538,0.2099066449631581,9.134391653657447,13.06,131.32231568111806,31.34856156000531,16.123313957870106,9.022681907815995,8.14487121098433,42165.19138608355,11.712553162800983,0.4880230484500411,0.0,[-0.29930515 14.42777897 30.41799226],0.570294455672821,0.5707467451763416
350,5623, 17 ,Thetis,10.733, MB>Inner ,2591,130,2.470484164964907,0.1332446984593085,5.592847157492483,7.94,9393.00862348292,1121.4311901130775,75.86651105957316,23.63920251773164,123.80968219438992,22063.41240632351,6.128725668423197,0.2553635695176332,0.0,[-10.27593057 902.37357904 664.81343751],0.4999465492566096,0.26064052786713965
351,5624,4834,Thoas,16.3, Trojan ,2164,255,5.211302314267809,0.137287135577042,28.46128022364411,9.2,65.77483707775816,4.814162942255219,10.179178188130534,4.671832947415021,6.461704065113541,65231.54451442419,18.119873476228943,0.7549947281762059,8.744994523673354e-115,[-0.06180996 -2.78838294  1.64471681],0.2230146740504248,0.10706258484241035
352,5625, 3272 ,Tillandz,16.32, MB>Inner ,3153,147,2.243890130704918,0.0915356198544146,3.924455460212117,13.56,53.825026258932496,9.333086635610483,6.7287733974085056,3.364391362088715,7.999233007261393,8549.98124961236,2.3749947915589886,0.0989581163149578,0.0,[-0.05758939 -8.95748347 -0.6091329 ],0.4605663452704042,0.36602282030528094
353,5626, 20896 ,Tiphene,16.702, MB>Middle ,2784,41,2.558717993223381,0.1565389608015065,13.7434704525641,13.35,38.41253348733561,6.476574237074106,4.996178800220218,2.330142170621707,7.688382466544731,5135.18815286841,1.4264411535745585,0.0594350480656065,1.3893650182135028e-64,[-0.01936527 -0.58959091 -2.93657056],0.1068853320040321,0.16974796533352352
354,5627, 1801 ,Titicaca,15.627, MB>Outer ,3120,405,3.018427198281543,0.0697307385315478,10.96906638599664,11.35,104.83324609959574,18.155049506279457,11.529450869880762,7.235010715072543,9.092648668416585,5780.065994224265,1.605573887284518,0.0668989119701882,0.0,[ -0.09990906   5.20374609 -16.74127941],0.4653136292507778,0.3669368012889821
355,5628, 4748 ,Tokiwagozen,15.709, MB>Middle ,2701,0,2.742772552751242,0.0578502569569287,16.31510819885597,11.96,105.19335452591156,15.543964482914888,14.541896260652305,7.139240731023612,7.233812746315997,71718.23063138139,19.921730730939277,0.8300721137891365,0.0,[-0.41368071 -2.89430536 17.57617837],0.6598048995773093,0.372775899481508
356,5630, 14395 ,Tommorgan,17.421, Hungaria ,1123,3,1.962765696527246,0.0937776732720293,20.88855881442872,15.55,18.65524917062256,5.381972748934,2.8214961734420814,1.4845844481437471,6.611828627030921,64013.92166827023,17.781644907852844,0.7409018711605351,1.234264764029803e-89,[-0.13320437  0.25450759 -4.29602183],0.3175446499318933,0.5139205870195925
357,5635, 21970 ,Tyle,16.258, MB>Inner ,1357,274,2.302109522862449,0.1683413081532919,6.144625731576747,14.56,52.45153074673146,6.809996023780457,5.938419990246494,3.258410923757007,8.832573450998753,20157.78033903428,5.599383427509522,0.2333076428128967,3.1560094875739806e-121,[-0.00919943  3.91409501 -4.16791858],0.3455608520817064,0.23769502922767166
358,5636, 13123 ,Tyson,14.8, MB>Inner ,758,381,2.359552415153385,0.2713777905347395,23.28644097223311,12.68,197.08134798856847,30.48132350256921,17.70161231337324,10.709151417432569,11.133525268750647,5997.45116361317,1.665958656559214,0.0694149440233005,8.501489463948732e-194,[ -0.51135782 -12.6529449  -33.80171254],0.6995785464850978,0.40327743846593705
359,5637, 1619 ,Ueta,14.122, MB>Inner ,3060,1185,2.241212368474726,0.1752811371051844,6.209830511535402,12.43,507.6355181457572,54.22392444921027,44.857261018750506,22.045416545899283,11.316685562534984,4893.789709180868,1.359386030328019,0.0566410845970007,0.0,[ -0.28288977 -56.4880415  -22.14909581],0.6257029688139161,0.26093867210189514
360,5638, 5254 ,Ulysses,16.257, Trojan ,3417,3,5.228902954213297,0.1224698128103067,24.19152469302252,9.22,64.6766348555323,9.32876726050785,9.379658206257613,5.0705729001167885,6.895414889679399,51823.228028747726,14.39534111909659,0.5998058799623579,0.0,[ 0.02654727 -7.4948428   2.59057266],0.3611835347422761,0.267476680266589
361,5639, 6355 ,Univermoscow,16.322, MB>Outer ,1156,140,3.201223334500008,0.0798501894433667,22.37971796465633,11.87,59.15307796957825,4.574865652831366,8.803506489827967,3.777005252182344,6.719263288773265,78845.62363646536,21.901562121240374,0.9125650883850156,8.677615331627793e-70,[-0.15628083  3.27128114  0.03772166],0.2529403791908501,0.12053621297078615
362,5641, 19484 ,Vanessaspini,17.372, MB>Inner ,3128,0,2.320331644812493,0.0710205518735333,6.458526320376238,14.37,16.87479631496146,6.063589475980815,2.1965042709064826,1.2874274706171025,7.682569316378951,8008.958827808264,2.224710785502296,0.0926962827292623,2.6418872079847933e-108,[-0.00366984  3.20434199 -0.96590618],0.1522457009014079,0.43654612176668484
363,5645, 3539 ,Weimar,15.731, MB>Middle ,3062,10,2.657546843223046,0.1573364425555706,13.67837092668839,12.77,83.29601871747698,15.51466943740294,11.1805092999289,5.038570213470516,7.450109514958025,13125.0489187664,3.645846921879556,0.1519102884116481,1.9990322005165276e-113,[-0.08303826 -8.31740624 -2.97742796],0.1617542126084601,0.23140507225555834
364,5646, 18839 ,Whiteley,17.345, MB>Outer ,3090,0,2.981141854208054,0.0806509702967427,10.59422773277563,13.48,18.88516991631496,5.511384096296066,2.4690617772363845,1.359972162103467,7.648723126503984,720369.9787040144,200.10277186222623,8.337615494259426,7.720105734411832e-155,[ 0.34625816 -1.18796281 -3.47440908],0.2108128714748488,0.4197534406468573
365,5649, 17606 ,Wumengchao,16.38, MB>Middle ,2755,274,2.614228247980747,0.3001577655127298,13.57171960884522,14.26,49.1157687189945,12.945024633901394,6.352393212554682,3.689535094428924,7.731852716850644,20483.80114426867,5.689944762296853,0.2370810317623688,0.0,[-0.08714092 -9.85506702  9.13289423],0.5376210558494161,0.610694508283142
366,5650, 3570 ,Wuyeesun,15.4, MB>Outer ,1372,114,3.019004484999975,0.0889315519367703,11.322833907945,11.44,119.26883854105397,59.86141443656964,12.562968865586068,9.53753008157809,9.493682569553195,1173181.0205489397,325.8836168191499,13.578484034131248,0.0,[-21.56559396  57.37906515  53.15010484],0.7139929207249022,2.3887106315928768
367,5651, 2344 ,Xizang,14.312, MB>Middle ,3139,37,2.753614822744954,0.1880289165649911,3.898721025403956,11.93,320.2443671073908,114.16836240071638,31.36402421066225,20.779077963247207,10.210563700512742,1149555.1206533706,319.3208668481585,13.305036118673272,4.731564836938448e-225,[-6.65959283 83.08015832  4.82128631],0.2855821454044329,0.590400569363968
368,5653, 5687 ,Yamamotoshinobu,14.632, MB>Outer ,2916,603,3.009395185495949,0.1710995593345505,12.44626930805169,11.45,282.8820020257445,72.79669650853681,26.536292599093617,16.916905384606668,10.660193053320748,277885.354648243,77.19037629117861,3.216265678799109,0.0,[  2.58138197 -60.26766028 -67.37615909],0.7813226442766109,0.7121147633437231
369,5655, 7707 ,Yes,17.875, MB>Middle ,2717,0,2.651919795036391,0.1421238790199631,15.69261499722722,13.8,12.591458565015603,5.659035600160629,1.464040756628869,1.0062173981202522,8.60048363271591,8949.887799680877,2.486079944355799,0.1035866643481583,1.2829661224357398e-190,[-0.00883126  3.0444973   2.95408218],0.2811786722666414,0.7618888533918194
370,5656, 19848 ,Yeungchuchiu,16.553, MB>Outer ,2564,133,3.008312370195773,0.073839548118726,11.03492967347676,12.4,43.252010514174,10.886590966238549,5.311625266093236,3.081208571673512,8.142895695273017,6213.056859450694,1.7258491276251928,0.0719103803177163,0.0,[-0.02275969 10.41839163 -2.52647771],0.4826704170360945,0.5499642424142849
371,5657, 1972 ,Yi Xing,16.442, MB>Inner ,2093,255,2.419327184231497,0.1659673812383565,4.118950663678546,13.59,47.58347663735496,13.0962271432626,6.069826038935756,3.5079744101214674,7.839347673578127,813626.9861588972,226.0074961552492,9.416979006468717,1.599755685590409e-56,[-0.16014163  4.5337524   4.58284939],0.1238009607253473,0.29701750906830243
372,5662, 11574 ,d'Alviella,15.466, MB>Inner ,3062,695,2.293108299949675,0.2491777961536425,11.79052386041965,14.4,143.33786284952745,13.177021794457822,14.473346382614826,9.463826193214304,9.903574409143056,22667.30381663256,6.296473282397932,0.2623530534332471,6.499590113448946e-146,[ 0.06909407  1.69870341 -8.203568  ],0.2018583107315267,0.12699812608140754
373,5663, 10440 ,van Swinden,17.71, MB>Inner ,3191,0,2.233503580933852,0.1212373109342066,4.194148585443327,15.61,13.428828480199591,4.553119048050855,1.7142573380775767,0.9925892348055924,7.833612948251464,105463.75203493563,29.29548667637101,1.220645278182125,7.110616027724002e-116,[ 0.07850305 -1.97648367  1.65022   ],0.1587435730925877,0.41906030090343743
